cycle  INDEX  OPCODE          WIDTH  SDC  SYMPTOM  TRUE  
197    389    sext            64     11   52       1     
198    390    getelementptr   64     12   51       1     
199    391    load            8      8    0        0     
200    392    sext            32     8    0        24    
201    393    call            32     0    0        32    
202    395    load            32     4    28       0     
203    396    add             32     4    28       0     
204    381    load            32     0    20       12    
205    382    sext            64     0    52       12    
206    383    getelementptr   64     0    51       13    
207    384    load            8      0    0        8     
208    385    sext            32     0    0        32    
209    386    icmp            1      1    0        0     
210    388    load            32     12   20       0     
211    389    sext            64     12   52       0     
212    390    getelementptr   64     13   51       0     
213    391    load            8      8    0        0     
214    392    sext            32     8    0        24    
215    393    call            32     0    0        32    
216    395    load            32     4    28       0     
217    396    add             32     4    28       0     
218    381    load            32     0    20       12    
219    382    sext            64     0    52       12    
220    383    getelementptr   64     0    50       14    
221    384    load            8      0    0        8     
222    385    sext            32     0    0        32    
223    386    icmp            1      1    0        0     
224    388    load            32     10   20       2     
225    389    sext            64     10   52       2     
226    390    getelementptr   64     11   51       2     
227    391    load            8      8    0        0     
228    392    sext            32     8    0        24    
229    393    call            32     0    0        32    
230    395    load            32     4    28       0     
231    396    add             32     4    28       0     
232    381    load            32     0    20       12    
233    382    sext            64     0    52       12    
234    383    getelementptr   64     0    51       13    
235    384    load            8      0    0        8     
236    385    sext            32     0    0        32    
237    386    icmp            1      1    0        0     
238    388    load            32     12   20       0     
239    389    sext            64     12   52       0     
240    390    getelementptr   64     13   51       0     
241    391    load            8      8    0        0     
242    392    sext            32     8    0        24    
243    393    call            32     0    0        32    
244    395    load            32     4    28       0     
245    396    add             32     4    28       0     
246    381    load            32     1    20       11    
247    382    sext            64     1    52       11    
248    383    getelementptr   64     1    50       13    
249    384    load            8      1    0        7     
250    385    sext            32     1    0        31    
251    386    icmp            1      1    0        0     
252    388    load            32     12   20       0     
253    389    sext            64     12   52       0     
254    390    getelementptr   64     13   51       0     
255    391    load            8      8    0        0     
256    392    sext            32     8    0        24    
257    393    call            32     0    0        32    
258    395    load            32     3    29       0     
259    396    add             32     3    29       0     
260    381    load            32     0    20       12    
261    382    sext            64     0    52       12    
262    383    getelementptr   64     0    51       13    
263    384    load            8      0    0        8     
264    385    sext            32     0    0        32    
265    386    icmp            1      1    0        0     
266    388    load            32     11   20       1     
267    389    sext            64     11   52       1     
268    390    getelementptr   64     12   51       1     
269    391    load            8      8    0        0     
270    392    sext            32     8    0        24    
271    393    call            32     0    0        32    
272    395    load            32     3    29       0     
273    396    add             32     3    29       0     
274    381    load            32     0    20       12    
275    382    sext            64     0    52       12    
276    383    getelementptr   64     0    51       13    
277    384    load            8      0    0        8     
278    385    sext            32     0    0        32    
279    386    icmp            1      1    0        0     
280    388    load            32     11   20       1     
281    389    sext            64     11   52       1     
282    390    getelementptr   64     12   51       1     
283    391    load            8      8    0        0     
284    392    sext            32     8    0        24    
285    393    call            32     0    0        32    
286    395    load            32     3    29       0     
287    396    add             32     3    29       0     
288    381    load            32     1    20       11    
289    382    sext            64     1    52       11    
290    383    getelementptr   64     1    51       12    
291    384    load            8      0    0        8     
292    385    sext            32     0    0        32    
293    386    icmp            1      1    0        0     
294    388    load            32     12   20       0     
295    389    sext            64     12   52       0     
296    390    getelementptr   64     13   51       0     
297    391    load            8      8    0        0     
298    392    sext            32     8    0        24    
299    393    call            32     0    0        32    
300    395    load            32     2    30       0     
301    396    add             32     3    29       0     
302    381    load            32     0    32       0     
303    382    sext            64     0    64       0     
304    383    getelementptr   64     0    64       0     
305    384    load            8      0    8        0     
306    385    sext            32     0    32       0     
307    386    icmp            1      0    1        0     
308    399    call            32     0    0        32    
309    0      alloca          64     0    47       17    
310    1      alloca          64     1    52       11    
311    2      alloca          64     0    54       10    
312    3      alloca          64     2    55       7     
313    4      alloca          64     3    50       11    
314    5      alloca          64     1    55       8     
315    6      alloca          64     0    57       7     
316    11     load            32     1    31       0     
317    12     add             32     0    32       0     
318    14     sext            64     10   54       0     
319    15     getelementptr   64     12   52       0     
320    16     load            8      8    0        0     
321    18     load            8      8    0        0     
322    19     sext            32     8    0        24    
323    20     call            32     0    0        32    
324    21     load            8      1    0        7     
325    22     sext            32     1    0        31    
326    41     call            64     1    54       9     
327    42     bitcast         64     1    53       10    
328    44     load            8      8    0        0     
329    45     load            64     14   50       0     
330    46     getelementptr   64     15   49       0     
331    48     load            64     0    50       14    
332    49     getelementptr   64     1    51       12    
333    51     load            64     0    54       10    
334    52     getelementptr   64     1    52       11    
335    54     load            64     0    64       0     
336    55     icmp            1      0    1        0     
337    57     load            64     8    56       0     
338    11     load            32     0    32       0     
339    12     add             32     3    29       0     
340    14     sext            64     0    63       1     
341    15     getelementptr   64     0    63       1     
342    16     load            8      0    8        0     
343    18     load            8      8    0        0     
344    19     sext            32     8    0        24    
345    20     call            32     0    0        32    
346    21     load            8      0    8        0     
347    22     sext            32     0    32       0     
348    26     load            64     10   54       0     
349    27     load            32     0    24       8     
350    28     add             32     0    22       10    
351    30     sext            64     11   50       3     
352    31     getelementptr   64     11   53       0     
353    11     load            32     3    29       0     
354    12     add             32     4    28       0     
355    14     sext            64     10   54       0     
356    15     getelementptr   64     12   52       0     
357    16     load            8      8    0        0     
358    18     load            8      8    0        0     
359    19     sext            32     8    0        24    
360    20     call            32     0    0        32    
361    21     load            8      1    0        7     
362    22     sext            32     1    0        31    
363    41     call            64     1    52       11    
364    42     bitcast         64     1    50       13    
365    44     load            8      8    0        0     
366    45     load            64     16   48       0     
367    46     getelementptr   64     14   50       0     
368    48     load            64     0    49       15    
369    49     getelementptr   64     1    51       12    
370    51     load            64     0    48       16    
371    52     getelementptr   64     1    50       13    
372    54     load            64     0    0        64    
373    55     icmp            1      1    0        0     
374    60     load            32     32   0        0     
375    61     icmp            1      1    0        0     
376    63     load            64     6    58       0     
377    64     load            32     4    28       0     
