cycle  INDEX  OPCODE          WIDTH  SDC  SYMPTOM  TRUE  
200    73     icmp            32     0    0        32    
201    74     br              1      0    0        1     
202    75     load            64     0    57       7     
203    76     add             32     7    20       5     
204    77     sdiv            32     8    19       5     
205    78     sub             32     8    20       4     
206    79     store           32     8    20       4     
207    80     load            64     0    50       14    
208    81     sext            32     0    20       12    
209    82     load            64     0    62       2     
210    83     getelementptr   64     0    50       14    
211    84     load            64     0    48       16    
212    85     load            64     0    54       10    
213    86     sext            32     0    20       12    
214    87     load            64     0    60       4     
215    88     getelementptr   64     0    48       16    
216    89     load            64     0    49       15    
217    90     icmp            32     0    0        32    
218    91     br              1      0    0        1     
219    92     load            64     0    50       14    
220    93     sext            32     8    20       4     
221    94     load            64     1    63       0     
222    95     getelementptr   64     12   48       4     
223    96     load            64     2    52       10    
224    97     sext            32     8    21       3     
225    98     load            64     1    63       0     
226    99     getelementptr   64     12   49       3     
227    100    call            64     11   50       3     
228    106    alloca          32     0    12       20    
229    107    alloca          32     0    12       20    
230    108    alloca          32     0    12       20    
231    109    store           64     12   49       3     
232    110    store           64     11   51       2     
233    111    load            64     6    57       1     
234    112    load            64     14   50       0     
235    113    store           32     32   0        0     
236    114    load            64     4    60       0     
237    115    load            64     14   50       0     
238    116    load            64     4    59       1     
239    117    store           32     32   0        0     
240    118    load            64     17   47       0     
241    119    load            64     2    62       0     
242    120    store           32     32   0        0     
243    121    ret             32     0    0        32    
244    102    load            64     0    51       13    
245    103    store           32     8    19       5     
246    72     load            64     0    50       14    
247    73     icmp            32     0    0        32    
248    74     br              1      0    0        1     
249    105    ret             32     0    0        32    
250    139    load            64     1    54       9     
251    140    add             32     6    22       4     
252    141    store           32     6    22       4     
253    130    load            64     0    47       17    
254    131    load            64     0    48       16    
255    132    sdiv            32     0    0        32    
256    133    icmp            32     0    0        32    
257    134    br              1      0    0        1     
258    135    load            64     0    63       1     
259    136    load            64     1    54       9     
260    137    call            64     2    50       12    
261    66     alloca          32     0    12       20    
262    67     alloca          32     0    12       20    
263    68     alloca          32     0    11       21    
264    69     store           64     1    48       15    
265    70     store           32     9    19       4     
266    72     load            64     0    48       16    
