cycle  INDEX  OPCODE          WIDTH  SDC  SYMPTOM  TRUE  
191    30     load            32     0    32       0     
192    31     add             32     0    31       1     
193    8      load            32     0    29       3     
194    9      load            64     0    60       4     
195    10     getelementptr   64     0    59       5     
196    11     load            32     0    2        30    
197    12     icmp            1      0    1        0     
198    14     load            8      0    8        0     
199    15     sext            32     0    32       0     
200    16     load            32     0    32       0     
201    17     sext            64     0    60       4     
202    18     load            64     0    64       0     
203    19     getelementptr   64     0    64       0     
204    20     getelementptr   64     0    64       0     
205    21     getelementptr   64     0    64       0     
206    22     load            8      0    8        0     
207    23     sext            32     0    32       0     
208    24     icmp            1      0    1        0     
209    26     load            32     13   19       0     
210    36     load            32     13   19       0     
211    427    call            32     13   19       0     
212    429    call            64     0    53       11    
213    430    bitcast         64     0    53       11    
214    432    load            32     13   19       0     
215    433    load            64     11   53       0     
216    434    getelementptr   64     12   52       0     
217    436    load            32     0    22       10    
218    437    sext            64     0    50       14    
219    438    getelementptr   64     0    47       17    
220    439    getelementptr   64     0    47       17    
221    440    load            32     0    0        32    
222    441    load            64     0    52       12    
223    442    getelementptr   64     1    51       12    
224    444    load            32     0    19       13    
225    445    sext            64     0    47       17    
226    446    load            64     0    55       9     
227    447    getelementptr   64     0    55       9     
228    448    getelementptr   64     0    55       9     
229    449    getelementptr   64     0    57       7     
230    450    load            64     0    64       0     
231    451    icmp            1      0    1        0     
232    453    load            64     8    56       0     
233    454    load            32     13   19       0     
234    455    sext            64     13   47       4     
235    456    load            64     9    55       0     
236    457    getelementptr   64     10   54       0     
237    458    getelementptr   64     11   53       0     
238    459    getelementptr   64     9    55       0     
239    472    call            64     0    53       11    
240    473    bitcast         64     0    52       12    
241    475    load            32     13   19       0     
242    476    load            64     0    51       13    
243    477    getelementptr   64     0    49       15    
244    479    load            32     7    21       4     
245    480    sext            64     7    51       6     
246    481    getelementptr   64     10   49       5     
247    482    getelementptr   64     8    49       7     
248    483    load            32     2    0        30    
249    484    load            64     11   51       2     
250    485    getelementptr   64     12   50       2     
251    487    load            32     0    20       12    
252    488    sext            64     0    48       16    
253    489    load            64     0    53       11    
254    490    getelementptr   64     0    53       11    
255    491    getelementptr   64     0    56       8     
256    492    getelementptr   64     0    53       11    
257    493    load            64     0    64       0     
258    494    icmp            1      0    1        0     
259    496    load            64     9    55       0     
260    497    load            32     13   19       0     
261    498    sext            64     13   47       4     
262    499    load            64     9    55       0     
263    500    getelementptr   64     9    55       0     
264    501    getelementptr   64     10   54       0     
265    502    getelementptr   64     11   53       0     
266    516    load            32     31   1        0     
267    517    add             32     31   1        0     
268    409    load            32     28   0        4     
269    410    load            32     1    0        31    
270    411    icmp            1      1    0        0     
271    413    load            64     0    64       0     
272    414    load            32     2    29       1     
273    415    sext            64     2    58       4     
274    416    getelementptr   64     2    61       1     
275    417    getelementptr   64     2    61       1     
276    418    load            8      2    6        0     
277    0      alloca          64     1    47       16    
278    1      alloca          64     0    53       11    
279    2      alloca          64     0    55       9     
280    3      alloca          64     0    53       11    
281    8      load            32     0    28       4     
282    9      load            64     0    59       5     
283    10     getelementptr   64     0    59       5     
284    11     load            32     0    1        31    
285    12     icmp            1      0    1        0     
286    14     load            8      0    8        0     
287    15     sext            32     0    32       0     
288    16     load            32     0    32       0     
289    17     sext            64     0    60       4     
290    18     load            64     0    64       0     
291    19     getelementptr   64     0    64       0     
292    20     getelementptr   64     0    64       0     
293    21     getelementptr   64     0    64       0     
294    22     load            8      0    8        0     
295    23     sext            32     0    32       0     
296    24     icmp            1      0    1        0     
297    26     load            32     13   19       0     
298    36     load            32     13   19       0     
299    419    call            32     13   19       0     
300    421    load            64     1    63       0     
301    422    load            32     3    29       0     
302    423    sext            64     3    58       3     
303    424    getelementptr   64     3    61       0     
304    425    getelementptr   64     3    61       0     
305    426    load            8      2    6        0     
306    0      alloca          64     0    50       14    
307    1      alloca          64     1    51       12    
308    2      alloca          64     0    53       11    
309    3      alloca          64     0    53       11    
310    8      load            32     0    28       4     
311    9      load            64     0    59       5     
312    10     getelementptr   64     0    59       5     
313    11     load            32     0    1        31    
314    12     icmp            1      0    1        0     
315    14     load            8      1    0        7     
316    15     sext            32     1    0        31    
317    16     load            32     1    19       12    
