cycle  INDEX  OPCODE          WIDTH  SDC  SYMPTOM  TRUE  
201    1      load            64     0    51       13    
202    2      icmp            32     0    0        32    
203    3      br              1      1    0        0     
204    6      store           32     32   0        0     
205    8      load            64     8    49       7     
206    9      ret             32     32   0        0     
207    78     icmp            32     32   0        0     
208    79     xor             1      1    0        0     
209    80     br              1      1    0        0     
210    81     call            64     0    64       0     
211    26     alloca          32     0    11       21    
212    27     alloca          32     0    11       21    
213    28     call            64     2    62       0     
214    0      alloca          32     0    11       21    
215    1      load            64     0    51       13    
216    2      icmp            32     0    0        32    
217    3      br              1      1    0        0     
218    6      store           32     32   0        0     
219    8      load            64     8    51       5     
220    9      ret             32     32   0        0     
221    29     icmp            32     32   0        0     
222    30     br              1      1    0        0     
223    31     load            64     13   51       0     
224    32     sext            32     10   22       0     
225    33     getelementptr   64     13   51       0     
226    34     load            64     13   51       0     
227    35     store           32     32   0        0     
228    36     load            64     13   51       0     
229    37     sub             32     10   22       0     
230    38     store           32     10   22       0     
231    39     load            64     16   48       0     
232    40     store           32     32   0        0     
233    44     load            64     14   49       1     
234    45     ret             32     32   0        0     
235    82     store           32     32   0        0     
236    83     load            64     16   48       0     
237    84     call            64     12   52       0     
238    77     call            64     2    62       0     
239    0      alloca          32     0    11       21    
240    1      load            64     0    51       13    
241    2      icmp            32     0    0        32    
242    3      br              1      1    0        0     
243    6      store           32     32   0        0     
244    8      load            64     8    48       8     
245    9      ret             32     32   0        0     
246    78     icmp            32     32   0        0     
247    79     xor             1      1    0        0     
248    80     br              1      1    0        0     
249    81     call            64     0    64       0     
250    26     alloca          32     0    11       21    
251    27     alloca          32     0    11       21    
252    28     call            64     2    62       0     
253    0      alloca          32     0    11       21    
254    1      load            64     0    51       13    
255    2      icmp            32     0    0        32    
256    3      br              1      1    0        0     
257    6      store           32     32   0        0     
258    8      load            64     9    49       6     
259    9      ret             32     32   0        0     
260    29     icmp            32     32   0        0     
261    30     br              1      1    0        0     
262    31     load            64     13   51       0     
263    32     sext            32     10   22       0     
264    33     getelementptr   64     12   51       1     
265    34     load            64     13   51       0     
266    35     store           32     32   0        0     
267    36     load            64     13   51       0     
268    37     sub             32     10   22       0     
269    38     store           32     10   22       0     
270    39     load            64     16   48       0     
271    40     store           32     32   0        0     
272    44     load            64     17   47       0     
273    45     ret             32     32   0        0     
